F1N0C3	D3ZBW3
F1N0C3	A2A8U2
F1N0C3	Q5SNT2
Q9HB75-6	Q9HB75-6
P15927-3	P15927-3
BX248123	BX248123
P00387-3	P00387-3
P00387-3	Q9DCN2
P00387-3	Q5EB81
P00387-3	P00387
P00387-3	P20070
P00387-3	P00387-2
P00387-3	Q9DB73
P00387-3	Q9UHQ9
P00387-3	Q6BCY4
P00387-3	Q3KNK3
P00387-3	Q6AY12
A0A5B9	A0A5B9
A0A5B9	P01850
A0A5B9	P01852
A0A5B9	P01851
Q14790-5	Q14790-5
Q14790-5	Q14790-6
Q9NZ09-4	Q9NZ09-4
Q9NZ09-4	Q8BH48
Q9NZ09-4	Q9NZ09
Q9NZ09-4	Q5XIS7
A5PLN9-5	A5PLN9-5
A5PLN9-5	Q5M887
A5PLN9-5	A5PLN9
A5PLN9-5	Q3TIR1
Q9BQS7-3	Q9BQS7-3
Q9BQS7-3	Q61147
Q9BQS7-3	P00450
Q9BQS7-3	P13635
Q9BQS7-3	Q9Z0Z4
Q9BQS7-3	Q6MZM0
Q9BQS7-3	Q9BQS7
Q9BQS7-3	Q3V1H3
Q9BQS7-3	Q920H8
Q8N1W1-6	Q8N1W1-6
Q8N1W1-6	Q8N1W1-5
Q8N1W1-6	P97433
Q8N1W1-6	NP_001102012
Q8N1W1-6	Q8N1W1
Q13404-1	Q13404-1
P48973	P48973
Q6Q1P3	Q6Q1P3
Q6Q1P3	Q7Z418
Q6Q1P3	Q6VV64
Q5HZW7	Q5HZW7
Q5HZW7	Q8VEN2
Q5BJS9	Q5BJS9
Q5BJS9	Q6PGF2
Q5BJS9	Q8NDC4
A0A1W2PRP0	A0A1W2PRP0
A0A1W2PRP0	J3QP53
B5DEL3	B5DEL3
B5DEL3	Q96AE7
B5DEL3	E9PVB5
Q6AYB4	Q6AYB4
Q6AYB4	P11142-2
Q6AYB4	Q0VDF9
Q6AYB4	Q99M31
Q4QQT0	Q4QQT0
Q4QQT0	Q9CWX4
Q4QQT0	Q96CM3
P0C1Q3	P0C1Q3
P0C1Q3	Q3TFD2
P0C1Q3	Q8BYI6
P0C1Q3	Q6NVG1
P0C1Q3	Q7L5N7
P0C1Q3	Q643R3
P0C1Q3	NP_001099964
P0C1Q3	Q9D5U0
P0C1Q3	Q4V8A1
P0C1Q3	Q1HAQ0
P0C1Q3	Q8NF37
P04089	P04089
P04089	P01270
P04089	Q9Z0L6
Q66H78	Q66H78
Q66H78	Q8TE99
Q66H78	Q8BHA9
Q5FVJ3	Q5FVJ3
Q5FVJ3	Q8NBV4
Q5FVJ3	Q91WB2
Q5XHZ6	Q5XHZ6
Q5XHZ6	P28575
Q5XHZ6	Q9Y573
Q5XHZ6	Q8IXQ5
Q5XHZ6	Q8BUL5
Q9Y2T3-3	Q9Y2T3-3
Q9Y2T3-3	Q9Y2T3
Q9Y2T3-3	Q9R111
Q9Y2T3-3	Q9WTT6
P04070-2	P04070-2
P04070-2	Q8K3U6
P04070-2	Q63207
P04070-2	P16294
P04070-2	P00740
P04070-2	Q3U3V1
P04070-2	P08709
P04070-2	P70375
P04070-2	P16296
P04070-2	P31394
P04070-2	O88947
P04070-2	P00742
P04070-2	P04070
P04070-2	P33587
G3V671	G3V671
G3V671	Q00609
Q9H902-3	Q9H902-3
Q9H902-3	Q9H902
Q9H902-3	Q8BGH4
Q9H902-3	D4A193
P54108-3	P54108-3
P54108-3	Q9D259
P54108-3	P12020
P54108-3	P16562
P54108-3	P16563
P54108-3	Q03401
P54108-3	P54108
P54108-3	P54107
P54108-3	Q03402
Q8NBS3-4	Q8NBS3-4
Q8NBS3-4	A2AJN7
Q8NBS3-4	NP_001101245
Q8NBS3-4	Q8NBS3
Q9UQL6-3	Q9UQL6-3
Q9UQL6-3	F1LM64
Q9UQL6-3	Q8WUI4-5
Q9UQL6-3	Q8WUI4-7
Q9UQL6-3	Q9UQL6
Q9UQL6-3	Q9UKV0
Q9UQL6-3	F1N616
Q9UQL6-3	Q9Z2V6
Q9UQL6-3	Q9UQL6-2
Q9UQL6-3	Q8WUI4-3
Q9UQL6-3	Q8WUI4
Q9UQL6-3	Q9UKV0-6
Q9UQL6-3	Q99P99
Q9UQL6-3	Q8C2B3
Q9UQL6-3	Q9UKV0-5
Q9UQL6-3	XP_008764065
Q9UQL6-3	E5RQ38
Q9UQL6-3	Q6NZM9
Q9UQL6-3	P56524
Q6PHR2-4	Q6PHR2-4
Q6PHR2-4	Q3U3Q1
Q6PHR2-4	Q6PHR2-3
Q6PHR2-4	Q6PHR2
Q6PHR2-4	D3ZHP7
P19801-2	P19801-2
P19801-2	O75106-2
P19801-2	P19801
P19801-2	Q8JZQ5
P19801-2	Q6IMK7
P19801-2	Q812C9
P19801-2	O75106
P19801-2	Q16853
P19801-2	O08590
P19801-2	Q6IMK8
P19801-2	P36633
P19801-2	O70423
P24530-3	P24530-3
P24530-3	P48302
P24530-3	P24530
P24530-3	P21451
P24530-3	P28088
E9PYR1	E9PYR1
E9PYR1	XP_006248969
E9PYR1	Q96ME1
E9PYR1	Q96ME1-2
E9PYR1	Q96ME1-4
Q6P780	Q6P780
Q6P780	O54910
D3ZEF9	D3ZEF9
D3ZEF9	Q7Z7M8
D3ZEF9	Q9Y5Z6
D3ZEF9	Q8R3I9
D3ZEF9	O54904
D3ZEF9	D3ZPD8
D3ZEF9	Q9Z222
D3ZEF9	Q9NY97
Q96PY0	Q96PY0
NP_001099278	NP_001099278
NP_001099278	Q86US8
NP_001099278	P61406
Q642A4	Q642A4
Q642A4	Q8VE95
Q642A4	Q6P1X6
D3ZUC2	D3ZUC2
D3ZUC2	P23249
D3ZUC2	Q9HCE1
Q561R7	Q561R7
Q561R7	Q13889
Q561R7	Q8VD76
D3ZZ21	D3ZZ21
D3ZZ21	O95139-2
D3ZZ21	O95139
D3ZZ21	Q3UIU2
D4AEK3	D4AEK3
D4AEK3	Q9JLL0
D4AEK3	Q9NZV1
B5DFI7	B5DFI7
B5DFI7	Q16769
B5DFI7	Q9CYK2
B5DFI7	Q9NXS2
B5DFI7	Q8BH73
Q5PQZ9	Q5PQZ9
Q5PQZ9	O95298
Q5PQZ9	Q9CQ54
Q5PQZ9	E9PQ53
D3ZPT1	D3ZPT1
D3ZPT1	Q9D1F3
D3ZPT1	Q96DE9
D3ZPT1	Q8TE69
D4A138	D4A138
D4A138	P60323
D4A138	P60324
P0DPE0	P0DPE0
P0DPE0	D4ADU7
P0DPE0	ENSRNOP00000002335
P0DPE0	P0DPD7
Q5I0K1	Q5I0K1
Q5I0K1	Q9P0Z9
Q5I0K1	Q9D826
Q6AY53	Q6AY53
Q6AY53	P49366-2
Q6AY53	P49366-3
Q6AY53	Q3TXU5
Q6AY53	P49366
Q63302	Q63302
Q63302	Q9WTW4
P70582	P70582
P70582	Q8BTS4
P70582	Q7Z3B4
P97678	P97678
P97678	Q16558
P97678	Q8CAE3
P36576	P36576
Q3MHU3	Q3MHU3
Q3MHU3	Q8NDG6
Q3MHU3	Q14BI7
P85007	P85007
P85007	Q9Y5U9
P85007	Q9CR20
P0C0T2	P0C0T2
P0C0T2	Q6GQX6
P0C0T2	Q68DC2
Q96L14	Q96L14
Q9QXL7	Q9QXL7
Q9QXL7	Q9QXL8
Q9QXL7	Q9Y5B8
Q9ET62	Q9ET62
Q9ET62	Q8R1W8
Q9ET62	Q17R60
B0BN95	B0BN95
B0BN95	Q8BR93
B0BN95	Q96MB7
Q7M712	Q7M712
Q7M712	Q7M719
Q7M712	Q675B7
Q7M712	Q67ES1
Q7M712	Q7M710
Q7M712	Q9JKE9
Q7M712	Q7M713
Q7M712	D3YU55
Q7M712	Q67ER8
Q7M712	Q9NYW6
Q7M712	Q7TQA7
Q7M712	Q7M708
Q7M712	Q7RTR8
Q7M712	Q9JKE8
Q7M712	Q7M722
Q7M712	Q7TQA4
Q7M712	Q9NYW1
Q7M712	Q67ET7
Q7M712	P59537
Q7M712	Q9JKT9
Q7M712	Q67ES0
Q7M712	Q9JKA3
Q7M712	P59543
Q7M712	Q9JKT8
Q7M712	P59538
Q7M712	Q7TQA8
Q7M712	Q7M724
Q7M712	Q7M718
Q7M712	Q9NYW3
Q7M712	P59530
Q7M712	Q9NYV9
Q7M712	Q7M720
Q7M712	P59528
Q7M712	Q9NYW2
Q7M712	P59542
Q7M712	P0DSN6
Q7M712	Q9JKF0
Q7M712	P59541
Q7M712	Q7M715
Q7M712	Q67ET1
Q7M712	Q675B8
Q7M712	Q67ET5
Q7M712	Q67ET4
Q7M712	P0DTE0
Q7M712	Q9JKT5
Q7M712	Q9JKT7
Q7M712	Q9NYW0
Q7M712	Q67ES5
Q7M712	Q7M707
Q7M712	Q7M721
Q7M712	Q7M725
Q7M712	Q67ET3
Q7M712	Q675B9
Q7M712	Q67ES6
Q7M712	Q9NYV8
Q7M712	P59540
Q7M712	P59539
Q7M712	Q7M723
Q7M712	Q7M717
Q7M712	P59544
Q7M712	Q9JKT4
Q7M712	Q67ES9
Q7M712	Q675C0
Q7M712	Q7M709
Q7M712	Q7M711
A0A075B6T7	A0A075B6T7
A0A075B6T7	A0A0B4J266
A0A075B6T7	A0A0B4J271
A0A075B6T7	A0A0B4J272
A0A075B6T7	A0A0B4J279
A0A075B6T7	P04437
A0A075B6T7	A0A0B4J249
A0A075B6T7	A0A075B6V5
A0A075B6T7	A0A0B4J273
A0A075B6T7	A0A0B4J240
A0A075B6T7	A0A0B4J275
A0A075B6T7	A0A075B6U4
A0A075B6T7	A0A0B4J274
A0A075B6T7	A0A075B6T6
A0A075B6T7	Q5R1I8
A0A075B6T7	A0A075B6W5
A0A075B6T7	A0A0B4J245
P0DSN7	P0DSN7
P0DSN7	A0A075B6S9
P0DSN7	A0A0C4DH24
P0DSN7	A0A0A0MT36
Q8VHM6	Q8VHM6
Q8VHM6	O35427
Q8VHM6	O75575
XP_017453586	XP_017453586
XP_017453586	E9Q8T2
Q5FVQ6	Q5FVQ6
Q5FVQ6	Q9QZ85
Q5FVQ6	Q3UED7
Q5FVQ6	Q3T9E4
Q5FVQ6	Q4V797
Q5FVQ6	Q8VDW7
Q5FVQ6	Q62293
NP_001041375	NP_001041375
A0A0G2K0D9	A0A0G2K0D9
XP_038962299	XP_038962299
XP_038962299	Q9NYL2
XP_038962299	Q9ESL4
Q96CW5-3	Q96CW5-3
NP_001156402	NP_001156402
D3ZGZ6	D3ZGZ6
D3ZGZ6	Q2QKR2
P84103-2	P84103-2
C0HLZ6	C0HLZ6
Q4VC44-3	Q4VC44-3
Q4VC44-3	Q8CI03
Q4VC44-3	Q4VC44-2
Q4VC44-3	A1L1L4
Q4VC44-3	Q4VC44
Q9GZT8-3	Q9GZT8-3
B0BMT9	B0BMT9
B0BMT9	Q9Y6N5
B0BMT9	Q9R112
P04543	P04543
D4ADI9	D4ADI9
D4ADI9	Q7Z5U6
D4ADI9	Q9DB94
B1WC85	B1WC85
B1WC85	Q96MX6
B1WC85	Q8BGF3
B5DEQ4	B5DEQ4
B5DEQ4	P08579
B5DEQ4	Q9CQI7
B0BNB3	B0BNB3
B0BNB3	Q9NRN9
B0BNB3	Q8K1A0
Q9CY73	Q9CY73
Q9CY73	Q9H9J2
Q9CY73	Q4G067
Q9CQY1	Q9CQY1
Q9CQY1	Q2TBJ5
Q9CQY1	O94817
Q61590	Q61590
O35083	O35083
O35083	NP_001101291
O35083	O15120
O35083	Q6MG85
O35083	Q99943
O35083	Q8K3K7
Q8BRX9	Q8BRX9
Q8N567	Q8N567
Q8N567	Q5XII6
Q8N567	Q8R1J3
Q8BFV3	Q8BFV3
Q8BFV3	Q13115
Q8BFV3	O54838
Q8BFV3	Q16690
Q8BFV3	P28563
Q8BFV3	Q64623
Q8BFV3	Q1HL35
Q8BFV3	Q62767
Q8BFV3	P28562
Q6P6M5	Q6P6M5
Q6P6M5	Q96HA9
P11441	P11441
P11441	P21126
P11441	B2GV38
D3ZPS9	D3ZPS9
D3ZPS9	Q96GV9
D3ZPS9	Q8VEB3
Q8IZT9	Q8IZT9
P41138	P41138
P41138	P41133
P41138	Q02535
Q8K2Y7	Q8K2Y7
Q8K2Y7	Q9HD33
Q8K2Y7	Q3B8R7
B1WBS4	B1WBS4
B1WBS4	Q6AY86
B1WBS4	Q8C0E2
B1WBS4	Q4G0F5
B1WBS4	P40336
B1WBS4	O75436
C9J069	C9J069
C9J069	A2AJA9
C9J069	M0RAB5
A6NE01	A6NE01
C9J6K1	C9J6K1
C9J6K1	D3Z070
Q9DCL8	Q9DCL8
Q9DCL8	P50411
Q9DCL8	Q96PQ5
Q9DCL8	O14990
Q9DCL8	Q6NXS1
Q9DCL8	P11845
Q9DCL8	P41236
Q91YT2	Q91YT2
Q91YT2	Q99942
Q91YT2	O35445
Q91YT2	Q568Y3
Q91YT2	Q96GF1
Q91YT2	Q5M807
Q8C015	Q8C015
Q8C015	Q9NQU5
Q8C015	Q8BTW9
Q8C015	D3ZQ51
Q8C015	O96013
Q8C015	Q3ULB5
Q8C015	B5DF62
Q8C015	D4A280
Q8C015	Q9P286
F1LSH1	F1LSH1
F1LSH1	O08856
F1LSH1	P55199
F1LSH1	O00472
F1LSH1	NP_001100774
F1LSH1	Q3UKU1
D3ZEF7	D3ZEF7
D3ZEF7	Q01965
D3ZEF7	Q9HBG7
D3ZEF7	Q9HBG7-4
Q96PF2	Q96PF2
P12841	P12841
P12841	D3ZLB7
P12841	P01101
P12841	P13346
P12841	P53539
P12841	P01100
P12841	P47930
P12841	P51145
P12841	P15408
P35917	P35917
P35917	P35916
P35917	Q91ZT1
P35917	O08775
P35917	P35969
P35917	P35968
P35917	P35918
P35917	P53767
P35917	P17948
Q5XIB0	Q5XIB0
Q5XIB0	P70671
P07101	P07101
P07101	P17289
P07101	P04177
P07101	P24529
P07101	P07101-4
P07101	P07101-2
P07101	P07101-3
Q8R149	Q8R149
Q8R149	Q9BRD0
Q8R149	Q4QQU1
Q01113	Q01113
Q01113	Q01114
Q01113	Q63216
P62278	P62278
P62278	P62277
P62278	P62301
Q9HC84	Q9HC84
Q9HC84	P98088
Q9HC84	XP_038957198
Q9HC84	Q02817
Q9HC84	E9Q5I3
P31942	P31942
P31942	P31942-3
P31942	D3Z3N4
P31942	P31942-2
P31942	NP_001102002
Q9UJZ1	Q9UJZ1
Q9UJZ1	Q99JB2
Q9UJZ1	Q4FZT0
Q02293	Q02293
Q02293	Q8K2I1
Q02293	P49356
Q99LC2	Q99LC2
Q99LC2	Q05048
Q99LC2	Q5BJQ6
O75821	O75821
O75821	Q5RK09
O75821	Q9Z1D1
O75821	Q3ZC12
P21817	P21817
P21817	E9PZQ0
P21817	F1PEE8
P21817	B0LPN4
P21817	Q92736
P21817	Q92736-2
P21817	E9Q401
P21817	Q15413
P21817	F1LMY4
P21817	A2AGL3
P21817	P30957
P21817	P11716
Q8BXQ8	Q8BXQ8
Q8BXQ8	D3ZH55
Q8BXQ8	Q9NYF3
P08955	P08955
P08955	D4A8A0
P08955	P27708
P08955	B2RQC6
E9PUQ5	E9PUQ5
E9PUQ5	Q08379
E9PUQ5	Q62839
E9PUQ5	Q921M4
E9PUQ5	Q921M4-2
Q96RU3	Q96RU3
Q96RU3	Q5T0N5-4
Q96RU3	Q80TY0-3
Q96RU3	Q80TY0
Q96RU3	E9PGQ4
Q96RU3	Q80TY0-4
Q96RU3	Q96RU3-2
Q96RU3	NP_001193641
Q96RU3	Q15642-3
Q96RU3	P97531
Q96RU3	Q5T0N5
Q96RU3	Q15642-2
Q96RU3	Q8R511
Q96RU3	Q5T0N5-2
Q96RU3	Q8CJ53
Q96RU3	Q2HWF0
Q96RU3	Q15642
Q96RU3	Q8K012
Q9CSB3	Q9CSB3
Q01231	Q01231
Q01231	P28234
P81534	P81534
P81534	O15263
P81534	Q32ZH7
Q4V8H8	Q4V8H8
Q4V8H8	Q641Z6
Q4V8H8	Q8R3Z7
Q4V8H8	Q9QXY6
Q4V8H8	Q9NZN3
Q4V8H8	Q9WVK4
Q4V8H8	Q8BH64
Q4V8H8	Q9H4M9
Q4V8H8	Q9NZN4
Q4V8H8	Q9EQP2
Q4V8H8	Q9H223
Q4V8H8	Q8R491
P13439	P13439
P13439	P11172
P13439	Q4QQS7
O00750	O00750
O00750	E9QAN8
Q9UGH3	Q9UGH3
Q9UGH3	Q9EPR4
Q9UGH3	Q9UHI7-2
Q9UGH3	Q9WTW8
Q9UGH3	Q9WTW7
Q9UGH3	Q9Z2J0
Q9UGH3	Q9UHI7
Q86W92	Q86W92
Q86W92	Q86W92-3
Q86W92	Q8C8U0
Q86W92	NP_001101366
Q86W92	O35711
Q86W92	Q86W92-4
Q86W92	Q8ND30
Q86W92	Q86W92-2
Q8BUH1	Q8BUH1
Q8BUH1	P83877
Q8BUH1	Q9NX01
Q8BUH1	D3ZSW5
Q8BUH1	P83876
Q9Z2X2	Q9Z2X2
Q9Z2X2	O75832
Q9Z2X2	Q9Z2X3
Q8WY21	Q8WY21
Q8R4Y4	Q8R4Y4
Q8R4Y4	Q9NY15
Q8R4Y4	Q8R4U0
Q8R4Y4	Q8WWQ8
Q9JHS4	Q9JHS4
Q9JHS4	O76031
Q9JHS4	Q5U2U0
Q14896	Q14896
Q14896	O70468
Q14896	Q00872-5
Q14896	D3ZA38
Q14896	NP_001094228
Q14896	Q5XKE0
Q14896	Q14324
Q14896	Q00872-7
Q14896	Q00872-2
Q14896	Q6P6L5
Q14896	Q00872
Q14896	P56741
Q8WUA2	Q8WUA2
Q8WUA2	Q9CXG3
Q14156	Q14156
Q14156	Q6ZQ18
Q14156	Q9Y2G0
Q14156	D4ADS9
Q14156	Q8BG67
Q14156	F1LTW9
P15105	P15105
P15105	P15104
P15105	P09606
Q96LA5	Q96LA5
Q6NW34	Q6NW34
Q6NW34	Q8R2U2
Q6NW34	Q5I0D2
A0JN27	A0JN27
A0JN27	Q13888
A0JN27	Q9JIB4
A0JN27	Q6P1K8
Q6ZMY3	Q6ZMY3
Q6ZMY3	B1ASB6
Q6ZMY3	Q6ZMY3-2
Q99LG4	Q99LG4
Q99LG4	Q8N0Z6
Q99LG4	Q5BK48
Q8CG72	Q8CG72
Q8CG72	Q9NX46
Q8CG72	B0K017
Q9WU03	Q9WU03
Q9WU03	O43291
Q8BII3	Q8BII3
Q15257	Q15257
Q15257	P58389
Q15257	Q15257-2
Q15257	B2RYQ2
Q9P2G4	Q9P2G4
Q9P2G4	Q8BJS7
Q9P2G4	D3ZAP3
Q96H79	Q96H79
Q96H79	Q8BFR1
Q96H79	D3ZIC9
Q8R322	Q8R322
Q8R322	Q53GS7-2
Q8R322	Q4KLN4
Q8R322	Q53GS7
Q96DZ5	Q96DZ5
Q96DZ5	B9EHT4
O95801	O95801
O95801	Q8R3H9
O95801	NP_001381972
P48026	P48026
P48026	Q96F10
P48026	Q6P8J2
P48026	P21673
Q5Y5T1	Q5Y5T1
Q5Y5T1	Q9JKR5
Q5Y5T1	P59267
Q5Y5T1	Q96MV8
Q5Y5T1	Q9UIJ5
Q5Y5T1	Q8BGJ0
Q5Y5T1	Q5W0Z9-3
Q5Y5T1	Q5W0Z9
Q5Y5T1	Q2TGI6
Q5Y5T1	Q2TGJ4
Q64514	Q64514
Q64514	P29144
Q64514	Q64514-2
Q64514	Q64560
Q8BX09	Q8BX09
Q8BX09	Q15291
Q8BX09	D3ZC01
Q8BX09	Q15291-2
Q8TDC0	Q8TDC0
Q8TDC0	Q8R4E4
Q9UHK0	Q9UHK0
Q9UHK0	Q9QXX8
Q9UHK0	Q641W3
Q07133	Q07133
Q07133	P06349
Q6K0P9-2	Q6K0P9-2
Q6K0P9-2	P0DOV1
Q6K0P9-2	P41218
Q6K0P9-2	Q8CGE8
P62424	P62424
P62424	P62425
P62424	P12970
Q3UV71	Q3UV71
Q3UV71	Q5T4D3-3
Q3UV71	NP_001164648
Q3UV71	Q8IUR5
Q3UV71	Q6ZXV5
Q3UV71	XP_235093
Q3UV71	Q8BRH0
Q3UV71	Q56A06
Q3UV71	Q8N394
Q9UQQ2	Q9UQQ2
Q9UQQ2	O09039
Q9BRG2	Q9BRG2
Q92833	Q92833
Q92833	Q62315
Q92833	M0RBV7
Q92833	Q92833-3
Q06203	Q06203
Q06203	P35433
Q06203	Q8CIH9
P38647	P38647
P38647	P17066
P38647	P38646
P38647	P14659
P38647	P0DMV8
P38647	Q61696
P38647	P34931
P38647	P48721
P38647	P16627
P38647	P0DMW0
P38647	P54652
P38647	P17156
P38647	P55063
P38647	P63018
P38647	P63017
P38647	P0DMV8-2
P38647	P11142
Q6J9G1	Q6J9G1
Q6J9G1	Q6J9G0
Q8CHN9	Q8CHN9
Q80XC2	Q80XC2
Q80XC2	Q96FX7
Q80XC2	Q6AY46
Q9D892	Q9D892
Q9D892	Q9BY32
Q9D892	D3ZW55
Q9D892	Q9BY32-2
Q8BNN1	Q8BNN1
Q8BNN1	Q8IUW3
Q8BNN1	NP_001102603
P07998	P07998
P07998	Q9JJH1
P07998	P00684
P07998	O55004
P07998	Q93091
P07998	Q5GAL8
P07998	Q8VD89
P07998	Q8VD88
P07998	Q9H1E1
P07998	Q8TDE3
P07998	P00683
P07998	P34096
Q8CHR6	Q8CHR6
Q8CHR6	Q28943
Q8CHR6	O89000
Q8CHR6	Q12882
Q5H9F3	Q5H9F3
Q5H9F3	Q5H9F3-1
Q5H9F3	A2AQH4
Q5H9F3	Q5H9F3-4
Q49MG5	Q49MG5
Q49MG5	Q3TRR0
Q49MG5	D3ZAG3
Q9ERE8	Q9ERE8
Q9ERE8	Q9H1K6
Q8N729	Q8N729
Q99KF0	Q99KF0
Q9UJ78	Q9UJ78
Q9UJ78	Q3U2E2
Q9UJ78	D3ZPX0
Q9ULK4	Q9ULK4
Q9ULK4	Q5EB59
Q9ULK4	Q9ULK4-3
Q9ULK4	Q80YQ2
Q6P566	Q6P566
Q6P566	Q8N485
Q9NWL6	Q9NWL6
Q9NWL6	Q8BFS9
Q9NWL6	NP_001100233
Q0GA42	Q0GA42
Q0GA42	Q9NRU3
Q0GA42	Q3TWN3
Q0GA42	Q5U2P1
Q0GA42	Q9H8M5
Q0GA42	Q9H8M5-2
P49354	P49354
P49354	Q04631
P49354	Q61239
Q15109-2	Q15109-2
Q8BFW6	Q8BFW6
Q8BFW6	Q5DRK1
Q8BFW6	P55772
Q8BFW6	O75355
Q8BFW6	P49961
Q8BFW6	P97687
Q8BFW6	Q9Y5L3
Q8BFW6	O55026
Q8BFW6	O35795
Q8BFW6	Q80Z26
Q8BFW6	P49961-2
Q8BFW6	Q5MY95
Q8BFW6	Q8K0L2
Q8BFW6	P49961-6
Q8CE22	Q8CE22
Q8CE22	Q9Y222
Q8CE22	Q66HG1
Q9NR28	Q9NR28
Q9NR28	Q9JIQ3
Q9NR28	Q5RK17
Q8IW19	Q8IW19
Q8IW19	Q9D842
Q8IW19	F6Q5G6
Q6QHK4	Q6QHK4
Q6QHK4	O55208
Q96SZ6	Q96SZ6
Q96SZ6	Q8BTW8
Q96SZ6	Q9JLH6
Q96SZ6	Q96SZ6-2
O75386	O75386
O60303	O60303
O60303	XP_341926
O60303	Q8C753
Q99MH6	Q99MH6
Q99MH6	Q8VE28
Q99MH6	Q969G9
Q99MH6	D4A182
Q99MH6	Q969F2
Q8IXL7	Q8IXL7
Q8IXL7	Q8IXL7-2
