P82922	P82922
P82922	P51398
P63072	P63072
P63072	O15205
Q9D0R9	Q9D0R9
Q9D0R9	Q96FK6
Q32PZ7	Q32PZ7
Q32PZ7	F8VQC1
Q32PZ7	O76094
Q5T9C9	Q5T9C9
Q8VHL1	Q8VHL1
Q8VHL1	Q8WTS6
O43248	O43248
O43248	P31270
Q6A000	Q6A000
Q6A000	Q2KHM9
Q6A000	D3ZNS7
P49862	P49862
P13284	P13284
Q810I2	Q810I2
Q810I2	Q86XT4
P37058	P37058
Q8C8H8	Q8C8H8
Q8C8H8	Q8NBH2
Q8IUW5	Q8IUW5
Q8IUW5	Q8K2J7
Q8IUW5	B0BNL7
Q9P2S5	Q9P2S5
Q05A62	Q05A62
Q05A62	Q4LDG9
Q9H156	Q9H156
Q9H156	Q810C0
Q9H156	NP_001101057
Q9NPH0	Q9NPH0
Q8JZQ5	Q8JZQ5
Q8JZQ5	P19801
Q8JZQ5	Q6IMK8
Q8JZQ5	Q6IMK7
Q9NUZ1	Q9NUZ1
Q9NUZ1	Q9DBS4
P47239	P47239
P47239	P23759
P47239	P23759-1
P47239	AAC50053
P47239	G3V7R4
P47239	Q9R1E0
P47239	Q12778
P47239	P24610
P47239	P23760
P47239	P23760-8
P47239	P23760-3
Q99983	Q99983
P56277	P56277
XP_577673	XP_577673
XP_577673	M0R4Y3
XP_577673	L7N2A0
XP_577673	K7N5U4
XP_577673	L7N1W8
XP_577673	E9PZX4
XP_577673	E9Q4X4
XP_577673	E9Q025
XP_577673	K7N6Z8
XP_577673	E9Q759
XP_001057991	XP_001057991
XP_001057991	XP_576885
XP_001057991	XP_001069621
XP_001057991	XP_001066079
XP_222037	XP_222037
XP_222037	NP_001092979
XP_222037	XP_001059364
XP_222037	XP_001075922
XP_222037	NP_001092969
P02652	P02652
P02652	P09813
Q01339	Q01339
Q01339	P02749
Q9H172	Q9H172
Q9H172	P45844
Q9H172	Q64343
Q9H172	P45844-2
Q9H172	P45844-8
Q8NC06	Q8NC06
Q8NC06	Q8NC06-2
Q8NC06	Q8NC06-3
Q8NC06	Q6DGF9
Q8NC06	Q80X94
Q3I5F7	Q3I5F7
Q3I5F7	Q9QYR9
Q3I5F7	O55137
Q3I5F7	Q86TX2
Q3I5F7	Q8BWN8
Q3I5F7	Q9QYR7
Q3I5F7	Q32Q92
Q3I5F7	O55171
Q3I5F7	Q6Q2Z6
Q3I5F7	O88267
Q3I5F7	Q8N9L9
Q3I5F7	P49753
Q9UKF5	Q9UKF5
Q9UKF5	Q9UKJ8
Q9UKF5	Q9JI76
Q9UKF5	Q811Q4
Q9UKF5	O43506
NP_001102581	NP_001102581
NP_001102581	Q6NXJ0
NP_001102581	Q6AWC2
NP_001101245	NP_001101245
NP_001101245	Q8NBS3
Q96DR4	Q96DR4
Q96DR4	NP_001099629
Q7Z7C7	Q7Z7C7
Q7Z7C7	XP_575429
Q7Z7C7	P70278
D3ZT82	D3ZT82
D3ZT82	Q6P3B9
XP_001053279	XP_001053279
XP_001053279	XP_219319
XP_001067114	XP_001067114
XP_001067114	XP_577708
XP_001067114	XP_344822
XP_001067114	XP_577705
XP_001067114	XP_897723
XP_001067114	XP_983688
XP_578472	XP_578472
XP_578472	Q80SU4
XP_578472	Q61716
XP_578472	Q810G5
XP_578472	P05015
XP_578472	P01567
XP_578472	P01562
XP_578472	P01563
XP_578472	P01569
XP_578472	P05013
Q3UTH8	Q3UTH8
Q3UTH8	O43307
Q3UTH8	E9Q3I3
Q3UTH8	Q96N96-6
Q3UTH8	D3ZWB4
Q3UTH8	Q5DU57
Q3UTH8	Q96N96
Q3UTH8	XP_001055650
Q3UTH8	Q9NR80
Q3UTH8	Q9NR80-3
Q3UTH8	Q9NR80-4
Q3UTH8	E9PYK8
Q640N2	Q640N2
Q640N2	Q3SXY8
Q3URY6	Q3URY6
Q3URY6	Q8NEN0
Q8WYA1	Q8WYA1
Q8BVW0	Q8BVW0
Q8BVW0	Q8TET4
Q8BVW0	Q8BHN3
Q8BVW0	D3ZAN3
Q8BVW0	Q14697
P11862	P11862
P11862	O43903
P11862	G3V857
P11862	Q3UWW6
P11862	Q86XJ1
D3ZPH2	D3ZPH2
D3ZPH2	Q6ZRS4
Q8BV42	Q8BV42
Q8BV42	EDL88287
Q8BV42	Q8N393
EDL91281	EDL91281
EDL91281	Q9ULG3
EDL92914	EDL92914
EDL92914	Q96NH3
P36980	P36980
P36980	Q03591
P61022	P61022
P61022	Q99653
P61022	Q810D1
P61022	O43745
P61022	Q9D869
P04756	P04756
P30926	P30926
P30926	Q9ERK7
P48540	P48540
P48540	P39905
Q8R2Q4	Q8R2Q4
Q8R2Q4	Q969S9
Q11128	Q11128
Q11128	P21217
Q11128	P51993
NP_001032855	NP_001032855
NP_001032855	Q6P4T2
NP_001032855	O75643
M0R439	M0R439
M0R439	A2APT9
M0R439	Q5VTJ3
Q91ZX1	Q91ZX1
Q91ZX1	Q9NNX6
Q91ZX1	Q9H2X3
Q91ZX1	Q9NNX6-7
Q91ZX1	XP_213687
Q61470	Q61470
Q61470	P11049
Q6NZY7	Q6NZY7
Q6NZY7	Q9Z0X0
P33146	P33146
P33146	P55291
Q8IXH8	Q8IXH8
O14519	O14519
O14519	O75956
P14173	P14173
P14173	O88533
P14173	P19113
P47752	P47752
P47752	O95136
P47752	P52592
P47752	P48303
P47752	O08530
P47752	P21453
Q498R3	Q498R3
Q498R3	Q8IXB1
Q7Z7M9	Q7Z7M9
Q3TT38	Q3TT38
Q3TT38	Q9H6K1
P0C671	P0C671
Q9BTY7	Q9BTY7
Q9BTY7	Q8C3I8
Q5U465	Q5U465
Q5U465	Q86Z20
Q9CPT5	Q9CPT5
Q9CPT5	Q9Y3C1
Q9QXM1	Q9QXM1
Q9QXM1	Q8N9B5
Q9H5J8	Q9H5J8
Q9H5J8	Q9D4V4
Q9H3F6	Q9H3F6
Q9H3F6	Q922M3
Q9H3F6	Q7TNY1
Q9H3F6	O70479
Q9H3F6	Q13829
Q9H3F6	Q8WZ19
Q9D853	Q9D853
Q9D853	Q5JPI9
Q8K114	Q8K114
Q8K114	Q9NV88
Q8K114	F1M365
O89019	O89019
O89019	Q9Y283
Q5ZPR3	Q5ZPR3
Q9CZ57	Q9CZ57
Q9CZ57	Q96CB9
O35980	O35980
O35980	P78549
Q8BVU5	Q8BVU5
Q8BVU5	Q9BW91
Q3TG86	Q3TG86
Q3TG86	P19099
Q3TG86	P15538
Q80UF9	Q80UF9
Q80UF9	Q7RTS5
Q640Q5	Q640Q5
Q640Q5	Q58A45
Q640Q5	XP_001068449
Q640Q5	Q58A45-3
Q640Q5	Q640Q5-1
Q9H611	Q9H611
Q9H611	Q80SX8
Q8TDY8	Q8TDY8
Q8TDY8	Q9EQS9
Q8TDY8	Q9EQS9-3
Q9NZ20	Q9NZ20
Q8IWB1	Q8IWB1
Q8IWB1	Q3TNL8
Q8IWB1	XP_574685
P00739	P00739
P00739	P00738
Q5GFD5	Q5GFD5
Q5GFD5	Q96QI5
Q5GFD5	Q9Y663
Q5GFD5	Q8BKN6
Q5GFD5	Q9QZS6
Q5GFD5	D3ZTA9
Q5GFD5	Q9Y662
Q5GFD5	Q673U1
Q5GFD5	Q80W66
Q8IWL3	Q8IWL3
P28845	P28845
Q6P1Q9	Q6P1Q9
Q6P1Q9	Q96IZ6
Q6P1Q9	Q8BMK1
O88324	O88324
O88324	Q01151
O75794	O75794
Q9CZP7	Q9CZP7
Q9CZP7	Q7L3B6
Q9CZP7	Q61081
Q9CZP7	Q16543
Q9CZP7	Q63692
Q9CZW2	Q9CZW2
Q9CZW2	Q96H22
Q9BW66	Q9BW66
Q99966	Q99966
Q99966	P97769
P80365	P80365
Q9UI30	Q9UI30
Q3TY65	Q3TY65
Q3TY65	Q8NDH6
Q3TY65	Q6RUG5
O75144	O75144
Q8K2D0	Q8K2D0
Q8K2D0	Q6PEV8
Q8CIG0	Q8CIG0
Q8CIG0	Q5TB30
Q99J56	Q99J56
Q99J56	Q9BUN8
Q5RL79	Q5RL79
Q5RL79	Q8N6L1
Q8N448	Q8N448
Q05AH6	Q05AH6
Q05AH6	Q9BUA3
Q05AH6	D4AED1
Q05AH6	E1BD11
Q13907	Q13907
Q13907	P58044
Q13907	Q9BXS1
Q08890	Q08890
Q08890	P22304
Q08890	Q32KJ4
Q08890	P22304-3
Q9Y5U9	Q9Y5U9
Q9P0W0	Q9P0W0
A0JP43	A0JP43
A0JP43	A4FU69
Q9Y294	Q9Y294
Q9Y294	Q9NVP2
Q9Y294	Q9DAP7
Q9Y294	Q9CQE6
Q9Y294	D3ZFM1
Q9NQL9	Q9NQL9
Q9NQL9	D4A218
Q9NQL9	Q80WT2
Q9R022	Q9R022
Q9R022	Q9UKB3
Q3TP92	Q3TP92
Q3TP92	O95476
Q96CJ1	Q96CJ1
Q96CJ1	Q91ZD6
Q96CJ1	Q9D4C5
Q96CJ1	Q96JC9
Q96CJ1	D4A2G7
Q5QE80	Q5QE80
Q5QE80	G3X982
Q5QE80	Q3TYQ9
Q5QE80	Q5SGK3
Q5QE80	Q5QE78
Q5QE80	O54754
Q5QE80	Q06278
Q5QE80	P22985
Q5QE80	Q00519
Q5QE80	P47989
D4A8V2	D4A8V2
D4A8V2	Q3UHB8
D4A8V2	Q9NQR7
A5YM69	A5YM69
P56213	P56213
P56213	P55789
Q59F58	Q59F58
Q59F58	O70248
Q59F58	O88888
Q59F58	O96018
A6NFI3	A6NFI3
A6NFI3	Q6PGE4
O00499-10	O00499-10
O00499-10	O00499-2
O00499-10	O00499-11
O00499-10	D3Z6Q9
O00499-10	Q9UBW5
O00499-10	Q68FR2
O00499-10	O08838
O00499-10	Q7TQF7
O00499-10	P49418
O00499-10	O08839
O00499-10	O08539
O00499-10	O00499
O14617-5	O14617-5
O14617-5	O14617
O14617-5	O54774
O14617-5	B5DFK6
O14617-5	O14617-2
P0CB47	P0CB47
P0CB47	P0CB48
Q05175	Q05175
Q05175	Q91XV3
Q05175	P80723
Q05175	Q8JHB7
A2IDD5	A2IDD5
Q9GZV9	Q9GZV9
Q9GZV9	Q9EPC2
Q5SV42	Q5SV42
Q5SV42	Q4G075
Q5SV42	Q8VHP7
Q5SV42	Q9D154
Q5SV42	P30740
Q5VSG8	Q5VSG8
Q5VSG8	Q5SRI9
A8MTZ7	A8MTZ7
Q00731-6	Q00731-6
Q00731-6	P15692-14
P0DPB5	P0DPB5
P0DPB5	Q9D1M1
P0DPB5	Q4G058
Q03405	Q03405
Q6P6C2-2	Q6P6C2-2
Q6P6C2-2	Q6P6C2
Q6P6C2-2	Q3TSG4
Q6P6C2-2	D3ZKD3
Q7L2E3-2	Q7L2E3-2
Q7L2E3-2	Q99PU8
Q7L2E3-2	Q7L2E3
Q7L2E3-2	Q5BJS0
Q86YS7-2	Q86YS7-2
Q86YS7-2	A0A0G2K543
Q86YS7-2	Q7TPS5
Q86YS7-2	Q86YS7
Q86YS7-2	Q7TPS5-2
Q9BWP8-9	Q9BWP8-9
Q9BWP8-9	Q9BWP8
Q9BWP8-9	Q9Y6Z7
Q5T0T0	Q5T0T0
Q5T0T0	Q9DBD2
Q5T0T0	Q6NZQ8
Q5T0T0	Q8TCQ1
Q5T0T0	D3ZG81
Q5T0T0	Q6NZQ8-2
Q9P0J7	Q9P0J7
Q9P0J7	Q80UY2
Q99J39	Q99J39
Q99J39	O95822
Q8BMU0	Q8BMU0
Q8BMU0	P36508
Q8BMU0	P52747
Q8BMU0	O70230
P00426	P00426
P00426	P20674
P00426	P12787
P00426	P11240
Q9NYQ3	Q9NYQ3
Q9NYQ3	Q07523
Q9NYQ3	Q9NYQ2
Q2TAA2	Q2TAA2
Q2TAA2	Q9DB29
Q9NQW5-2	Q9NQW5-2
Q60677	Q60677
Q60677	P38570
Q9JI59	Q9JI59
Q9JI59	P57087
Q9H2R5	Q9H2R5
Q9H2R5	D3ZZK6
Q9H2R5	Q9UBX7
Q9H2R5	Q9UKQ9
Q9H2R5	Q32M27
Q9H2R5	Q9UKR3
Q3LI59	Q3LI59
Q3LI59	Q925H4
Q3LI59	O08884
Q8BYB9	Q8BYB9
Q8BYB9	Q8NBL1
P12025	P12025
Q86V88	Q86V88
Q80ZD9	Q80ZD9
Q80ZD9	Q86SJ2
Q71KT5	Q71KT5
Q71KT5	O76062
Q71KT5	G1N806
Q71KT5	Q14739
Q71KT5	Q3U9G9
Q71KT5	O08984
Q96J01	Q96J01
Q7RTX9	Q7RTX9
Q7RTX9	Q8K1C7
Q96G91	Q96G91
Q6T3U4	Q6T3U4
Q6T3U4	Q9UHC9
Q9DCC3	Q9DCC3
Q9DCC3	Q8WV48
Q9D695	Q9D695
Q9D695	O75635
O75127	O75127
Q9NYP8	Q9NYP8
Q6ZUL3	Q6ZUL3
Q9Y2V3	Q9Y2V3
P59048	P59048
P59048	Q9NUG6
Q8K0S2	Q8K0S2
Q8K0S2	Q6P6B1
Q9Y6H3	Q9Y6H3
Q9NX52	Q9NX52
Q8IVC4	Q8IVC4
Q9BUN1	Q9BUN1
Q9BUN1	Q5XI62
Q8NAB2	Q8NAB2
O14948	O14948
O14948	Q08874
O14948	O75030
O14948	O75030-9
O14948	Q08874-8
O14948	O75030-5
O14948	Q3U1L5
O14948	P19532
O14948	Q64092
O14948	D3ZAW6
Q9NWS8	Q9NWS8
Q8IY31	Q8IY31
Q7Z7H8	Q7Z7H8
Q7Z7H8	Q3MHY7
Q8NEC7	Q8NEC7
P20132	P20132
P20132	Q8R238
P20132	Q96GA7
O14788	O14788
Q6IQ20	Q6IQ20
Q6IQ20	Q8BH82
Q3ZCT8	Q3ZCT8
Q3ZCT8	Q9D618
Q9NP91	Q9NP91
Q3UZY0	Q3UZY0
Q3UZY0	A8K8P3
Q1RMZ1	Q1RMZ1
Q9BYE2	Q9BYE2
Q96L58	Q96L58
Q7L5Y1	Q7L5Y1
Q9Y646	Q9Y646
Q68DV7	Q68DV7
Q96DD0	Q96DD0
Q96DD0	Q8BGI7
Q6NZK8	Q6NZK8
Q6NZK8	A2A3K4
Q6NZK8	D4ACD9
Q9D495	Q9D495
Q9D495	Q8N0S2
Q8BKV1	Q8BKV1
Q8BKV1	Q8N158
Q92186	Q92186
Q92186	Q92187
Q92186	O35696
A4D161	A4D161
A4D161	Q8C790
P22792	P22792
P22792	Q9DBB9
P62488	P62488
P62488	P62487
Q9H628	Q9H628
Q8BGH2	Q8BGH2
Q8BGH2	Q9Y512
P15515	P15515
P15515	P02808
Q9Z275	Q9Z275
Q9Z275	P12271
Q8BSF5	Q8BSF5
Q8BSF5	Q2WGJ6
Q6SZW1	Q6SZW1
Q6SZW1	Q6PDS3
Q6SZW1	Q6PDS3-3
Q6SZW1	D3ZUM2
O94759-3	O94759-3
O94759-3	Q91YD4
O94759-3	O94759
O94759-3	E9PTA2
Q6ZVK8	Q6ZVK8
Q9JHK4	Q9JHK4
Q9JHK4	Q92696
Q6UDR6	Q6UDR6
Q5SQS7	Q5SQS7
C9JR72	C9JR72
Q75VT8	Q75VT8
Q75VT8	A8MVS5
P22748	P22748
Q5T8R8	Q5T8R8
Q99619	Q99619
Q99619	Q9D5L7
Q99619	Q96BD6
Q99619	Q96A44
Q3KNV8	Q3KNV8
Q86VX2	Q86VX2
P55107	P55107
P07602	P07602
P07602	P10960
Q96GX1	Q96GX1
A6NCF5	A6NCF5
O88627	O88627
O88627	O43868
O88627	E9PXX9
O88627	O00337
O88627	A2AWR5
O88627	Q62773
Q9UHB4	Q9UHB4
Q9UHB4	A2AI05
Q9UHB4	Q9UHB4-3
Q5VZ52	Q5VZ52
P09486	P09486
P09486	P24054
P09486	P70663
P09486	Q14515
O00628	O00628
Q8N8G2	Q8N8G2
O75800	O75800
Q9BRP4	Q9BRP4
Q8JZL0	Q8JZL0
Q8JZL0	Q7Z7K2
Q9BSG5	Q9BSG5
Q8N7U7	Q8N7U7
Q8N5N7	Q8N5N7
Q793I8	Q793I8
Q793I8	Q96CG3
Q8N6G2	Q8N6G2
Q8N6G2	Q0VB26
Q86UX7-2	Q86UX7-2
Q86UX7-2	Q86UX7
Q86UX7-2	P59113
Q86UX7-2	Q9BQL6
Q86UX7-2	NP_001099985
Q86UX7-2	Q96AC1
Q86UX7-2	Q8CIB5
Q86UX7-2	Q5XI19
Q86UX7-2	Q96AC1-2
Q86UX7-2	NP_001121015
Q86UX7-2	Q8K1B8
P23142-4	P23142-4
P23142-4	P23142
Q96QF7	Q96QF7
Q5VZR2	Q5VZR2
Q5VZR2	A1L443
Q5VZR2	A6NNL0
Q5VZR2	Q8IVF1
O54951	O54951
O54951	Q9H3T3
Q3V0C3	Q3V0C3
P45561	P45561
P45561	P63277-1
P45561	P63277
D4AE88	D4AE88
D4AE88	Q6RI63
D4AE88	Q96EK7
P85107	P85107
P85107	Q923W1
P85107	Q96RS0
Q3U1J1-2	Q3U1J1-2
Q3U1J1-2	P0C1Z6
Q3U1J1-2	Q9JMG6
Q3U1J1-2	Q3U1J1
O95907	O95907
O95907	P57787
O95907	O15427
O95907	O35308
Q5SZI1	Q5SZI1
P08962	P08962
Q8WTR2	Q8WTR2
Q80YE4-2	Q80YE4-2
Q80YE4-2	Q80YE4
Q80YE4-2	D4ABZ3
Q80YE4-2	Q6ZMQ8
Q80YE4-2	Q5XJV6
Q80YE4-2	Q96Q04
Q157S1	Q157S1
Q157S1	Q68ED7
Q157S1	Q6UUV9-2
Q157S1	Q6UUV9
Q157S1	Q6UUV9-3
P70327	P70327
P70327	Q9JKD8
P70327	Q9UL17
P70327	O70306
P70327	Q96SF7
P70327	O95935
P70327	Q9EPZ6
P70327	Q99ME7
P70327	O60806
P70327	O15178
P70327	P70325
P70327	NP_001100504
P70327	Q99593
P70327	P70326
P70327	P57082
P70327	P70323
P70327	O43435
P70327	Q810F8
P70327	O75333
P70327	O43435-3
P70327	Q9ES03
P70327	Q9UMR3
P70327	ENSRNOP00000004698
P70327	Q60707
P70327	Q13207
P70327	D3ZMK6
P70327	Q9Y458
Q3UDF0	Q3UDF0
Q3UDF0	Q9UGQ3
Q8N490	Q8N490
Q8N490	Q8N490-3
Q8N490	Q69ZP3
Q9H6A9	Q9H6A9
Q9H6A9	Q8VI59
Q9H6A9	D3ZSQ1
Q9H6A9	Q96RV3
Q9H6A9	Q9QYC1
AAA58698	AAA58698
AAA58698	Q9UM73
AAA58698	P97793
AAA58698	P29376
AAA58698	P08923
Q9CUU3	Q9CUU3
Q9CUU3	Q9BX26
Q9CUU3	O70608
O09173	O09173
O09173	Q93099
Q9CVI2	Q9CVI2
Q9CVI2	Q5BKY9
Q9CVI2	Q8N9E0
Q6P9S1	Q6P9S1
Q6P9S1	O43313
Q91XL3	Q91XL3
Q91XL3	Q8NBZ7
Q70EL3	Q70EL3
O95455	O95455
O95455	Q8VDR7
O14662-5	O14662-5
O14662-5	Q8BVI5
O14662-5	O14662
Q8CI04	Q8CI04
Q8CI04	Q96JB2
Q8CI04	Q5XHZ8
Q3TXS7	Q3TXS7
Q3TXS7	O88761
Q3TXS7	Q99460
Q8BXV2	Q8BXV2
Q8BXV2	Q8WY22
Q8BXV2	Q5U3Z5
Q6ZTW0	Q6ZTW0
Q6ZTW0	Q99MS8
Q6ZTW0	D4A463
Q5T9L3	Q5T9L3
Q5T9L3	Q5T9L3-2
Q9JKN1	Q9JKN1
Q9HBU9	Q9HBU9
Q9HBU9	Q9ES82
Q9HAH1	Q9HAH1
P53368	P53368
P53368	P36639
Q9UH99-2	Q9UH99-2
Q9UH99-2	Q8BJS4
Q9UH99-2	Q9UH99
Q9UH99-2	XP_001076724
Q91WG1	Q91WG1
Q91WG1	Q9Y5U4
Q91WG1	O15503
B2GUY9	B2GUY9
B2GUY9	Q9BXK1
B2GUY9	P58334
B2GUY9	Q99612
B2GUY9	O08584
B2GUY9	Q9Y2Y9
B2GUY9	Q9JJZ6
B2GUY9	P46099
B2GUY9	Q13351
B2GUY9	Q99JB0
B2GUY9	O75840
B2GUY9	O95600
B2GUY9	D3ZG44
B2GUY9	Q9Y4X4
B2GUY9	O35738
B2GUY9	D4A4V3
B2GUY9	Q60980
B2GUY9	P57682
B2GUY9	Q8TD94
O54915	O54915
O54915	O75469
Q8TEF2	Q8TEF2
Q19T08	Q19T08
Q19T08	Q3TZW0
Q8BGC3	Q8BGC3
Q8BGC3	Q6ZSM3
Q8N1Q8	Q8N1Q8
P47898	P47898
NP_001099898	NP_001099898
NP_001099898	P48722
NP_001099898	O95757
NP_001099898	P34932
NP_001099898	O88600
NP_001099898	Q61316
NP_001099898	Q61699
NP_001099898	Q66HA8
NP_001099898	Q92598
NP_001099898	Q0IIM3
Q15466	Q15466
Q15466	Q62227
Q14541	Q14541
Q14541	P22449
Q14541	P41235
Q14541	P49698
Q86WQ0	Q86WQ0
Q86WQ0	Q3TV70
Q86WQ0	Q4KM83
Q3V0C1	Q3V0C1
Q9BVC6	Q9BVC6
Q9BVC6	Q3UBX0
Q9NQ31	Q9NQ31
Q9NQ31	Q9JJR5
Q9NQ31	D3ZV70
Q9Y2B1	Q9Y2B1
Q9Y2B1	Q8VDX6
Q9QX98	Q9QX98
Q9QX98	Q7RTS3
Q9NRP2	Q9NRP2
Q9NRP2	Q8K199
A6PWY4	A6PWY4
A6PWY4	Q9H967
Q9UHQ7	Q9UHQ7
Q9UHQ7	Q9DD24
Q9UHQ7	AAA60149
Q9UHQ7	Q15170
Q9UHQ7	Q921P9
Q3V0L1	Q3V0L1
O94827	O94827
O94827	Q66T02
Q9NS64	Q9NS64
Q9NS64	Q9JJ72
Q9NS64	Q3URD2
Q8BYG0	Q8BYG0
Q8BYG0	A2A3L6
G3V852	G3V852
G3V852	Q9Y490
G3V852	P26039
G3V852	XP_236367
G3V852	Q71LX4
G3V852	Q9Y4G6
G3V852	E9PUM4
Q9H6Q3	Q9H6Q3
Q8BFU7	Q8BFU7
Q8BFU7	Q8BY68
Q5U5X0	Q5U5X0
Q5U5X0	Q9DA03
Q62147	Q62147
Q62147	Q14714
Q9CZ83	Q9CZ83
Q9CZ83	Q7Z7F7
Q9D3R9	Q9D3R9
Q9D3R9	Q3V063
Q9D3R9	NP_001129349
Q9D3R9	Q5H9L4
Q9D3R9	F1LV83
Q9H0C3	Q9H0C3
Q9H0C3	Q8BH18
Q8CDY7	Q8CDY7
Q8CDY7	Q5JR98
Q9HCU0	Q9HCU0
Q9HCU0	Q91V98
O15432	O15432
O15432	Q9CPU9
Q9QY15	Q9QY15
Q9QY15	Q9NUU7
Q9QY15	Q61655
Q9QY15	Q9UMR2
Q9QY15	Q8R3C7
Q9QY15	Q9UHL0
Q9QY15	Q9QY16
Q9QY15	Q9UMR2-2
A6NKC9	A6NKC9
P21128-2	P21128-2
P21128-2	ENSRNOP00000009416
P23610	P23610
Q96BM1	Q96BM1
Q80VG1	Q80VG1
Q80VG1	Q8N228
P62273	P62273
P62273	P62274
Q8BXR1	Q8BXR1
Q8BXR1	Q8TBB6
Q8BXR1	D3ZSU3
Q3TQ64	Q3TQ64
Q8VIF7	Q8VIF7
Q8VIF7	P17563
Q8VIF7	Q13228
Q8VIF7	Q63836
D4A239	D4A239
D4A239	Q7TSH3
D4A239	Q92618
NP_001100737	NP_001100737
NP_001100737	Q9NRM7
NP_001100737	Q7TSJ6
NP_001100737	F1M2K4
NP_001100737	Q8BYR2
NP_001100737	O95835
D3ZKK3	D3ZKK3
D3ZKK3	Q8CBC4
D3ZKK3	Q6PJW8
NP_001100651	NP_001100651
NP_001100651	P97350
NP_001100651	Q13835
NP_001101550	NP_001101550
NP_001101550	Q6P3D7
NP_001101550	Q8N5J4
NP_001101550	P17433
NP_001101550	P17947
NP_001101550	Q6BDS1
P17023	P17023
Q8C3B8	Q8C3B8
Q8C3B8	Q96AA3
Q8N6D2	Q8N6D2
P53776	P53776
P53776	Q9UBR4
Q8IVV2	Q8IVV2
Q8IVV2	C8YR32
Q8BK08	Q8BK08
Q8BK08	P17152
Q3B8P0	Q3B8P0
Q3B8P0	Q9H300
O08653	O08653
O08653	P97499
O08653	Q99973
XP_001072068	XP_001072068
XP_001072068	E9Q226
XP_001072068	Q8N7R7
XP_001072068	Q8ND76
XP_001072068	Q5T2Q4
XP_001072068	Q8BGU5
XP_001072068	F1MA89
B1WC68	B1WC68
B1WC68	Q9BY41
A0A0G2K1Q8	A0A0G2K1Q8
A0A0G2K1Q8	Q8R420
A0A0G2K1Q8	Q99758
Q7Z2W9	Q7Z2W9
Q9D4E1	Q9D4E1
Q5XI25	Q5XI25
Q5XI25	Q7TPM9
Q5XI25	Q9NXD2
NP_001101628	NP_001101628
NP_001101628	Q6UWM7
Q8BG50	Q8BG50
Q8BG50	Q96HH4
O95813	O95813
O95813	O55233
E9PZW8	E9PZW8
E9PZW8	Q9QY06
E9PZW8	Q13459
E9PZW8	Q63358
E9PZW8	E1BNV7
E9PZW8	Q9QY06-3
Q9JK96	Q9JK96
Q68FX7	Q68FX7
Q68FX7	Q13769
Q68FX7	Q8BKT7
Q9WTV5	Q9WTV5
Q9WTV5	Q9CR00
